Post Malone,"I love Post Malone. Sadly his fans were such awful people we had to leave before he even came on. People were being crushed during the concert, people were passing out left and right and many people could barely breath. The fans were complete assholes about it to. People were shoving their way to the front (with people in the back already pushing you in so you can't back up) when there is absolutely no room to do so and then when you call them out and tell them there is no room they need to go back to the back they yell at you, cuss you out and then make fun of you. I personally saw at least 5 people pass out and as we left in disgust of the crowds behavior in the middle of the show we saw two ambulances in the back alley behind the venue helping several people who needed medical attention. I saw another review of his concert saying the same things. They even mentioned a guy broke his arm from being crushed and trampled. No matter how much I love Post Malone I wouldn't attend another of his concerts even if it were free. "
Post Malone,"I seen him yesterday 6/31/15 in Boston. I had front row stance. I was leaning on the sliver bench, any who. He was an amazing preformer. He gave us a great show hands down. Interactive with the crowd, dancing, usage of the whole stage ect. My down side unfortunately is that we spent more time waiting for him to preform than actually seeing him preform. As a fan, I expected the show not to last too long seeing as he is a blooming artist and all his songs got leaked, we knew what songs to expect. (He did forget to preform 'Holyfield') Back to the point, all in all, 3 hours wait for less than an hr performance. Not to mention a point in time we asked security to please move to the side so we can see he just shrugged his shoulders. I understand he has a job to do but we also paid to see post Malone and not the back of his shirt. Again, I loved his performance all in all. Can't wait til he's performing for thousands in a venues that's not a church lol Much love. A huge fan "
Post Malone,"The show itself was fantastic, but the venue was not that great. There was paid parking which was cheapest at 40 dollars. Leaving the venue was chaos as the streets were blocked off and traffic was at a standstill for a solid hour and a half (not exaggerating). Then there was the usual stuff with small restrooms (plus portapotties) and overpriced water down alcohol (20 for a small drink and 5 for water). I would not recommend this venue to anyone (Lakewood amp Cellairis). This is my second show at this venue and it seems to have gone downhill rapidly over a few years due to greed. Venue aside this was a great performance by 21 Savage and Post Malone (I missed the opener due to issues of finding parking somewhere that wasn�t extremely overpriced). "
Post Malone,"It was the best experience i've ever had. The show started with a dj after a short time a upcommimg star came. He made the fans go off. After an hour of performing, there was a break. Everyone was exited for Post Malone, but an other rapper came up. There wasnt much people who were excited to see him and the crowd has lost all patience. We wanted to see Post Malone! So half an hour of just chillimg, the lights turned off. We heard the start of ""Broken Whsikey Glass"" and every one flipped out. The man himself, Post Malone came out. I was so happy i had to jump. All of his songs were good but there were even better when its live performed. I will never forget this event and im happy that this was my very first comcert. Anel "
Post Malone,"Amazing performer. I didn't know what to expect since this was the first time I went to one of his concerts. I went for 21 savage but I knew some of his songs and I was excited. I can say that at the end of the concert he was MUCh more entertaining than 21. He was charismatic but calm. He had this happy and serious feeling and it was so chill but hype at the same time. it felt really personal when he pointed out people in the crowd, sang songs to us and performed his heart out. I definitely want to see him again now that I'm more familiar and know more of his songs. "
Post Malone,"Hello Austin, I just want to say that Chaz & I truly enjoyed getting to see your show and visit with you afterwards. Miles have kept us apart and from getting to knowing each other better, but see that your musical ventures in your life have created a very young talented and unique individual in its own right. I have watched you grow into the person you are today and hope you continue to strive in our journey to the top. Chaz and I would love to see you again when you are in the area...and God Bless!! Love, your Aunt Kim and Cousin Chaz. "
Post Malone,"It was probably one of the best nights of my life. He was so enthusiastic about the crowd, he loved our energy, said he wanted us to come on tour with him haha. But seriously I had an amazing time, I sat front row so I got to see my hero literally right in front of me AND he told me he loved me (which I got on record) as well as at the end of the concert he jumped off the railing into the crowd and I got to hug him, so yeah I�d say it was a pretty memorable night, I definitely know I�m gonna go to another one of his concerts again . "
Post Malone,"While Post didn't disappoint, he probably didn't excite as much as he should. His set, although filled with great tracks, was a tad short for my liking. His on stage presence felt a little boring at times, and failed to really make much of a connection with the crowd at all. It just felt like he wanted to play his songs and get the hell out. Not a bad show, but also given how much people were spending to see this guy, you'd figure'd there be something more. Maybe he's just tired though, which in that case, I wish him some rest. "
Post Malone,"The show was incredible!! Everything was lit and pumped got the crowd hyped and engaging!! Every single person who preformed was great and Posty was AMAZING live wow! However, the pauses in between the artists really killed the vibe!! Next time don�t have too long pauses inbetween people will just have to wait to go to the bathrooms/buy drinks. Or at least make sure something is entertaining meanwhile (just having a DJ playing or the cool light show or something) "
Post Malone,"Excellent show! Great views, great lights and sound, artists were engaging and energetic. We felt connected and like we were part of the energy. Post Malone is such an amazing artist - loved being able to see his emotions, his heart, and his dedication. Post, I don't know who hurt you in the past, but I love you and wish I could just give you a hug.  Had a fantastic time! Keep doing you and own it like you do...your fans adore you! "
Post Malone,"One of the best concerts I�ve been to. The lineup was stacked and the music was great. Post and 21 were a little far away but that�s how it is at shoreline, you get a lot of energy from the crowd so it doesn�t matter. If you haven�t been to shoreline know that uber surge pricing is insane after the concert and everyone walks to the in n out a mile away so get there early. Overall a fantastic time 10/10 "
Post Malone,"Altjough probably one of the oldest fans there (53), I absolutely loved this show. True stars are few and far between these days but Posty comes across as not only hugely talented, but also honest,raw and lovable. His rapport with the crowd of adoring fans was palpable. He never missed a note and was delightful with what he shared with us. I wish him every future success and happiness. What a gig! "
Post Malone,"Wonderful!!!Post does not disappoint!  He sang fabulously.  I saw the concert at the Toyota Pavilion in Irving, TX.  I got pit passes & loved being up close.  There was plenty of space to move to the back & listen if the crowd became overwhelming.  I have already purchased tickets to his next Dallas area performance!  Paris opened for him & he was an unexpected delight!  Definitely worth going!!! "
Post Malone,"The show at the PNC Music Pavilion was amazing! Post Malone did an amazing job! Even though it was raining for the first part of the performance, he did so well that it was definitely worth standing in the rain! I would have stood in the snow to see this performance!Post Malone is the best artist out there and I have confidence that he will make it big! He did excellent! "
Post Malone,"6/2/17 @ The Novo Theater was AMAZING! Post Malone is a great performer and his voice live is the next best thing!. Biggest thanks to Post and his crew for coming to LA and performing, it was one of the most memorable nights in my life. Concert revenue was great, and as my first concert experience being right infront of the stage my night was epic. Thank you Posty!! "
Post Malone,"Amazing concert, could feel his �nice-ness� radiating into the crowd. Loved when he played Stay especially, and then proceeded to break his guitar a few songs later hahaah. The crowd was hyped all-round for him, and the opening acts were pretty good too! Would just be better if they don�t keep on promoting themselves between every song "
Post Malone,"Purchased the no wait inline tickets, got to the place at around 8:45, was still waiting in some line for about an hour or +. Waited until around 12:30 to see this guy but he never showed up... I was disappointed. Tonight he was more Ghost Malone rather than... Probably won't purchase any other ticket for this guy... "
Post Malone,"Post Malone's concert was the most amazing experience. I will remember this for the rest of my life. He sounded amazing live, the songs were perfect, the crowd was in awe. The effects were to die for. Overall, highlight of my life to the point where the merch was sick, and his support acts were amazing "
Post Malone,"Went to post Malone's concert on Sunday the 5th of May and, it was amazing! The crowd was jumping around and singing along and the affects were spectacular. I came in a but late but managed to get a pretty decent view of him. Next time Post Malone comes I'm definitely going. "
Sam Smith,"Sam Smith; the guy with the BEST male vocals in the UK right now    Well what can i say. I have every respect and love in the world for this guy. For starters, the presence he brings to the stage just as he walks on, before he�s even began to sing. The crowds cheer and arms in the air just shows what he means to all.    So, some may say that it wasn�t necessarily the gig they bought tickets for considering that we only found out there and then that it was all going to be streamed live everywhere, but he definitely brought it home with what i would say was an 11/10 performance. His passion shines through in each and every song and you just don�t want the night to end and stop his soothing voice. You know how it is after a concert the come down is the worst part especially after any performance like that.    I must mention the support act �Richie and the Remedy� who were amazing also. I�d never heard of them before but the voice that Richie Skint carries and the picking skills that Harvey Lee showed definitely left me wondering when they�re next performing and fingers crossed it�s near me! Definitely a band that should be shouted about more.    Everyone likes to think that the artist up there on stage gave them a little look out of the 100s of people surrounding them but Sam Smith never failed to cover the entire audience and give his cheeky little smile. I�ve seen him perform before, once with �Disclosure� and once with, local lad for me, �Naughty Boy�. Again just an amazing show and to see him go from roughly a 3 minute performance to a whole performance dedicated for him is such an awesome thing to witness.I knew that i had to get the tickets as soon as i found out about the gig but back then he wasn�t so well known and most definitely became known at the perfect time for this gig.    I think credit where credit is due and that�s down to �Disclosure� for finding this hidden gem in the midst of the music industry today thanks to his exceptional track �Lay Me Down�. Also a thanks should go to �Naughty Boy� for featuring Sam on his track �La La La� which ultimately broke him through the final barriers of the music industry.    One of the best things about the night was the little surprises he had lined up for us. Out of nowhere comes Jessie Ware to join him in 'Leave Your Lover'. With a voice like an angel, together they had the place stunned. Another of the surprises, a bit later on, brought out Howard from Disclosure to play 'Make It To Me' on the keys. The amount of talent the artists and bands seem have these days never ceases to amaze me. So what a talent, and from his personal experiences have come the most stunning tracks i�ve heard and it�s amazing how his voice and compositions make you share his feelings and it almost makes you feel as though you know him. I must admit i�ve shed a tear to many of his songs and i�m not ashamed to say!    What a thanks to Sam Smith and all the success is wished to him by everyone i can imagine. If you ever get the chance, even if you�ve seen him before, go and see him for yourself and I can promise you that you won't regret it.    By Amba Pattison "
Sam Smith,"First of March I went to see Sam Smith at Forest National, Brussels. I really liked Sam his way of performing and his voice has a great sound, although I have some things to say that made this concert experience a bit less enjoying as I thought it would be. Sam had a few minor slips (for example a very few high/low notes or endings), but you can definitely hear that he has a beautiful voice. Him not singing the phrase 'money on my mind' the whole song, but letting the crowd do it, did let me down a bit. I didn't hear all this qualities of singing here. He is an enthusiast and open hearted with the crowd, which does give a good vibe. I like his way of performing! And the back up vocals were beautiful as well. I was negatively surprised about the quality of acoustics at Forest National, it was terrible. I couldn't hear whatever Sam was singing for like 65% of his songs. Also, the possibility to park here is horrible, so they promote you to come with public transport. But, at the end of the concert, you are lucky to get back where you came from. Everyone is trying to get on that bus or tram, again, terrible. Really. We walked for at least 4 stopt, to be able to hop on another tram that went to Brussels Midi. "
Sam Smith,"I saw Sam Smith at U Street Music Hall and I fell in love with his music all over again. The concert took place before his debut album was released so we weren't sure what to expect. Most of the songs he performed that night were from his new album. No one knew the words to the songs but EVERY song he performed was AMAZING! His voice was PERFECT! Sam Smith has a beautiful and soulful voice. His voice is so pure. I absolutely love this guy. I have not loved an artist like this since Adele. He really is the male version of the Adele, which is an incredible compliment. I want him to do well in music since, according to his Twitter bio, he singe for his supper (teehee). However, I don't ever want him to turn his back on small venues. I don't have a single complaint. I'm going to another one of his concerts later this year, the venue is bigger but it's not a stadium so hopefully it won't take away from the intimacy of the show. After the show was over, we chanted his name and he came back and gave us an encore performance. If you have a chance to go see him, you absolutely should. He is a truly talented vocalist and writer. "
Sam Smith,"Where do I begin with Sam Smith? Do I start with the gorgeous stage presentation or the flawless blend of his background vocalists? Maybe with his grand entrance and flawless vocals? I think I'll start with Sam, the person. From the moment he walked on stage, he was gracious, humble, and genuinely thrilled that we were all there to see him and even more honored by the screaming and cheering that pervaded his ears. There are not enough adjectives to adequately describe how flawless and enrapturing his performance was! Every note, every run, was perfectly in tune and blew me away. It was like listening to his album�except better!    I have know that everyone else in the audience was just as in awe as I was. We were in the presence of musical greatness and I have no doubt that Sam Smith is going to be on the forefront of music for a long time to come! I'm already waiting by my computer hoping that Songkick will tell me that he's coming back to my town. "
Sam Smith,"This concert was absolutely amazing! First Kwabs came on stage and made a good start, with his famous song ""Walk"" where the audience started dancing. But when Sam Smith came on stage, the audience exploded! With his strong, unique voice he brought us to smiles and tears. He did some danceable songs, and asked to sing with him, like in the songs ""Like I can"", ""La la la"" and ""Money on my mind"". He talked about the stories behind the songs, his past and his homosexuality. Although the beginning was great, the best part still had to come. That's the moment when he starts singing his ballads en slower songs, with his powerfull voice. My personally favorite was the accoustic version of ""Latch"", but also ""Leave your lover"" and ""Lay me down"" were incredible! And of course the show ended with a great version of ""Stay with me"", when everyone sung as hard as they could. A day never to forget, and I'll be there when he comes back to Belgium! "
Sam Smith,"This was the best concert I have seen to date!  You see the last time I saw a show coming to town I got ""scalped"" really bad on my tickets.  So in laymen's terms, I actually got ripped off really badly for tickets.  I paid so much for really bad seats.  But this time at the Sam Smith Concert, Songkick got me direct with the original seller, and I was able to buy the tickets of my dreams with my favorite artist of all time! I was right there in the front listening to Sam Smith sing all of the songs from his amazing album, and was also able to listen to his amazing story and personal experiences connected to his truly personal and meaningful music.  It was truly and experience of a lifetime, Sam Smith or Songkick did not dissappoint. It was an amazing night with an amazing performer, and I will never forget that night. "
Sam Smith,"This concert was absolutely amazing! His voice was so angelic and he was so genuine and humble. Every time he smiled it melted my heart because you could tell how grateful he was and how much he loves his life and it was just so beautiful! Everyone was there to just have a good time and everyone was singing along and it was such an incredible environment. One of the best moments was when someone from the crowd threw a rainbow flag on the stage during his song �HIM� and he took it a waved it around while everyone cheered in support of gay rights, it was so amazing. He is so inspiring and honestly my favorite artist. This was hands down the best concert I�ve ever been to, and I never wanted it to end. One of the best nights of my life. "
Sam Smith,"Sam Smith was my first ever concert I've attended and let me tell you I was not disappointed in the least. Not only is his voice even better live than it is on his album, but he is also the most down to earth, honest, and adorable person ever. Throughout the concert he kept taking time out to talk about his songs and the meaning behind them as well. Due to it being my first concert I don't know if this is a normal thing, but Sam also thanked the crowd after every song which I thought was incredibly endearing and made you feel genuinely appreciated for coming to see him. Overall I can say it was one of the best nights of my life and will 100% be getting tickets the next time he's in town. "
Sam Smith,"Everything about the show was amazing, ypu touch everyone in the auditorium. The songs you decided to sing were excellent and the feeling you put to every song you showed it in your eyes. After every song you smiled to the public and that made us more excited to be there and sometimes put tiers of excitement in our eyes.  We could all related to your songs in different ways. You are an  inspiration to me. I'm so happy I got the opportunity to see you after the show and get your autograph in my ticket and sweatshirt. That night it's going to be unforgettable for every person that was there that night and the night before. Hope I have the opportunity to see you again here in Mexico City. "
Sam Smith,"Sam Smith was a powerhouse last night at MSG. I have been in the music business for quite some time now and I can honestly say I have never been witness to such pure talent on stage. His vocal performance put shame to whats been recorded and his band behind him was a driving force unmatched. From start to finish it was a mesmerizing experience, and might I add, Disclosure showing up was a pleasant surprise. I look forward to what might be next for Mr. Smith and how he may plan to grace the music industry in the future. If your're considering going to a show, just go ahead and buy a ticket...you won't be disappointed. "
Sam Smith,"I have been to so many concerts this year but this was hands down the best one. I have never heard so much energy from a crowd in between songs, not to mention that his voice sounds even better in person, which I didn�t know was possible! The VERTICAL SCREENS are revolutionary!! Everyone does widescreen because that�s what the industry knows but this was amazing, loved seeing new forms of the industry! Phenomenal show, from the lights, to the stage set up, to the camera men and of course to the voices on stage well done.Keep up the good work. Hope to see you again soon -Calgary, Canada "
Sam Smith,"Absolutely amazing concert! Never in my 33 year old lige have I heard a voice quite like Sam Smiths. He sounds even better live than he does on the record! Betweeen som of the songs he told us a little bit about the meaning behind the songs, and it was beautiful. It's hard to belive that such a young guy can be so talented both regarded to songwriting and singing those amazing songs. I look forward to be enjoying a lot more concerts with the wonderful Sam Smith in the future! It was definitly worth the 7 hour drive from our home in Denmark to Cologne, Germany :) Love from Jannie, Denmark "
Sam Smith,"This was an electric group experience. Having listened to this album on repeat for a few months now, I'm pleasantly surprised to say that the live performances are better. While ""In the Lonely Hour"" is high on production, SS took it to vocal basics, slowing a few songs down to really show off his voice. Rare (in my experience) to see someone take the time to talk you through how their songs came about, and he was good about pausing to give little peeks into the process. Whole room was spell bound, amazing time. "
Sam Smith,"Absolutely amazing show in Seattle. He looked so cute and genuinely happy on the stage. Voacals were out of this world. I was expecting to be singing really loud and belting along with all the songs, but for most of them the audience was almost silent, just quietly singing to ourselves, not wanting to overpower his amazing voice. Set design was minimal yet intimate. All around wonderful, one of the most beautiful concerts i�ve been to "
Sam Smith,"Definitely the best concert I have ever been to! I wanted to see him live for sooo long and yesterday I finally had the chance to. The artist that played before him is very talented and funny, and everyone was on time. I really liked that Sam sung to everyone of us, he looked everywhere in the stadium and entertained each person. I am sure that everybody liked it, would certainly watch him live again ( maybe not only once again :) ) "
Sam Smith,"What an amazing night! The musicians, the design of the stage, the song arrangements and of course, the wonderful way in which Sam Smith makes the whole experience so intimate for each person without forgetting to make us come together while singing his songs. I would recommend this concert to anyone. Even if you�re not crazy about him or his music, I bet you will still have a great time. That man knows how to put on a show. "
Sam Smith,"Saw Sam in Birmingham, and have to say, I was enthralled by the whole concert. From the moment it started, all through to the end, it was truly amazing!!! His voice was pure and perfect! The whole atmosphere was electric, each and every song felt as if it was being sung to every person on a personal level! His presence was huge and the whole arena were gripped by each and every note! I would go see him again without hesitation. "
Sam Smith,"This was my first ever concert of Sam Smith. It was worth every penny! His voice, his songs, the show, his personality, just everything was amazing! He definitely is one of the best singers of today. His voice, just WOW, absolutely WOW. There are no other words to describe how incredible his voice is! It's even better than on record! When Sam is coming back, I will definitely be there when (like) I can. "
Fall Out Boy,"Fall Out Boy was all I ever dreamed of and more. Patrick, Pete, Joe, and Andy all did an amazing job. They come out with a bang LITERALLY. They had fire shooting in the air when they came out. In between every couple of their songs Pete Wentz would say an inspiring message that would raise your self confidence or get you fired up about life then at the end of his message he would say a lyric that had to do with what he was saying then they would instantly jump into that song. The lights were astounding especially at the end when it rained sparks. Speaking of lights on one of their songs Patrick had everyone in the stadium especiallythose on the lawn raise a light while they sang, it was breath taking it looked like a giant body of stars shining and moving together to the beat of ""Just one yesterday"". This is definitely a concert to take your parents to because at one point Pete came out and said his dad always hated his concerts because he didn't know any of the songs so they played ""We are the champions"" while Patrick dramatically rose from under the stage with a piano and after that went straight into ""Save rock and roll"". After about the first five songs there was a intermission like thing, but instead of elevator music Andy and Patrick were rolled onto the stage with drum sets and had a fucking drum war to the beat of some remixed collage of rap songs and it was absolutely stunning watching them go back and forth. Patrick was smiling so wide I thought his cheeks were going to explode. I've been listening to Fall Out Boy since I was in 6th grade and rocking out to ""I Don't Care"" every day when I came home from kids ignoring me. Fall Out Boy has an amazing message they put into every album. They write the battles of their souls and make it to where you can dance or scream along to get rid of all your sorrow or at least have strength to fight it. Every song has a beautiful way with words that lights a fire down within you to keep pushing and fight for what you believe in until your last breath. They inspire so many with only an album of words at a time and that is a talent not many possess. "
Fall Out Boy,"Fall Out Boy... While their music has changed over the years, each album is just as good as the first, if not better. They have really stayed true to their rock and roll image and sound. Going to a Fall Out Boy concert takes you back in time to the very first time you ever heard their music. It's like 2008 never ended! Words cannot describe the experience you will have at their show, I have seen them twice in concert and this last concert was definitely better than the first. Fall Out Boy knows how to put on a show! Lead singer, Patrick Stump, jumps and dances around the stage for two hours and never misses a note. Pete Wentz's guitar/bass skills will leave you speechless. Fall Out Boy is so dedicated to their music that they rarely ever stop the show to talk - they play music almost nonstop. Fall Out Boy uses the coolest special effects in their shows. Ranging from fire, to fireworks, to a demon that's trying to destroy rock and roll, they will not disappoint your expectations.    They really care about their fans too. They asked how many parents were in the crowd and he said his dad used to take him to rock concerts and the drive home was always awkward because his dad never knew any of the songs the band would play. So to combat the awkward car ride home, they did a cover of a song EVERYBODY knows- ""We Are The Champions."" They also take a picture with the crowd at every show to make sure they don't forget the night in the jumble of shows they do. The boys really know how to work a crowd. Pete crowd surfed while Andy and Patrick had a guitar battle at the end of the show. They always leave the crowd with an encouraging and positive message, which is greatly appreciated. You will not be disappointed if you attend one of their shows! "
Fall Out Boy,"I've seen Fall Out Boy twice in my short lifetime, and on both occasions it was magical beyond belief. To say that I was blissed-out would be a tremendous understatement. The boys, as usual did a great job, played their songs amazingly and connected well with the audience. Their acoustic renditions of songs ""Young Volcanoes"" and ""Immortals"" were especially pleasant, and the angst-rock pop-punk teenage-trouble anthem ""I Don't Care"" was a mega crowd pleaser. While their set may have been a tad short for my liking, it was wonderful all the same and incredibly entertaining, with short-film type things in the gap between some songs. The light show was epic, with the band literally coming in and out with a bang. During many songs there were flames shooting behind them (light em up, up, up...) and fireworks were even preset during the ever-amazing song ""Alone Together"" off of their 2013 album ""Save Rock And Roll"". Although Fall Out Boy was the headliner (and honestly, the reason I payed to see the concert), their special guest on the Boys Of Zummer tour, Wiz Khalifa, was also a great addition to the concert and a large part of why I had such a good time. Not being a rap fan myself, I was pleasantly surprised at my enjoyment of Khalifa's set. It was especially entertaining when (during his hit song ""Young, Wild, and Free"") he threw the crowd giant inflatable blunts to toss around and dance with. MAX was also present, and I either missed an earlier set of his OR he only preformed one song (that being in between the Wiz Khalifa and Fall Out Boy set.)... Which, regardless of length, was really cool. I wouldn't miss seeing Fall Out Boy live for the world, and needless to say, buying tickets is a very good investment. :) "
Fall Out Boy,"Fall Out Boy has been my favorite band since I was a Junior in High School back in '03. They're an all-around amazing band, and their live shows are even better, which is why I keep going back for more. Fall Out Boy has never disappointed me, their stage presence and ability to get the crowd super hyped is off the charts. In the many shows I have been to, no one has ever gotten music fans more excited about the whole concert experience than Fall Out Boy. Although I have always preferred seeing them at a small venue rather than a large arena, either way they sound phenomenal and perform amazingly live. From Patrick's majestic vocals, to Pete's ability to get the girls (and guys) riled up with just a smile, to Andy's insane skills as a drummer and Joe's fabulous hair swishing about as he shreds his guitar, I can guarantee it'll be a show that you'll hold with you forever. The stages are never really super elaborate, but its always just enough to add a bit of flair to their set. I remember in 2005 on the Nintendo Fusion tour, the entire band wore prep school uniforms during their set. That small detail just made the experience a thousand times more awesome to watch. The guys deserve every bit of fame they have. I have met Patrick (actually he signed my arm and I got his signature tattooed from the 11/11/2007 show in Virginia) and Pete outside of the venues, and they are both just genuinely super nice guys and you get the vibe that they really appreciate you coming out to see them. During the shows they always take time to thank their fans in between songs, and it makes you feel really special. So next time they come around, you better go or you'll be making the biggest mistake of your life! "
Fall Out Boy,"Overall this was a great concert. Fall Out Boy had a fantastic set and the atmosphere was awesome. The audio mixing was a little rough at times, with some songs having completely unintelligible vocals, being drowned out by an overly high bass mix and having everything mixed too close to redline. I would back it all off a notch and the bass maybe two so that the music comes across at a higher quality. The Struts were interesting, great performance even if I didn't know most of their songs. New Politics was a surprise hit with a wonderful performance, good mixing, and great songs. Bastille was a good performance overall. The stage seemed a little crowded for them due to FOB's equipment behind them. Their audio had some hiccups at times, sounding robotic when it shouldn't have. Otherwise the music was great. The biggest problem I had with their set was the lighting. For the majority of the set their lights were aimed directly into our seats, preventing us from seeing anything, let alone their performance. Part of this is the design on the venue, but their show should have been adapted to that. AWOLNation was underwhelming, all in all I would say the worst performance of the night. Their sound was of poor quality and the performance was just not that great overall. If I had the chance I would not buy tickets to one of their shows. If I were to produce the show, I would have cut AWOLNation and given FOB a longer time to play. They were the real crowd pleasers with AWOLNation simply an afterthought to most concert goers. "
Fall Out Boy,"When I heard that Fall Out Boy was going on tour, I knew I had to go see them no matter what! I absolutely love FOB, and have been dying to see them live!!!! <3 Getting tickets was such a suspense because they sold so fast, but I managed to nab one of the last GA Floor tickets which I was super stoked about. Then the question was how I was going to get to Hollywood FL all the way from the Tampa area since I don't have a car. (Merely a minor technicality lol ;) ) Ended up driving down with a friend so that was great. Met some awesome people while waiting in line to go in Then the concert itself. Well it goes without saying that FOB were absolutely incredible!!! The show was amazing and Patrick, Pete, Joe and Andy are such talented and awesome people!!!! I was up on the barricade on Pete's side, and he was literally right there in front of me!!!!! Still can't believe that I was actually there and actually saw them! When they were coming out on stage, there was a picture of a mountain and then from the ceiling bubble bits of foam came floating down over the whole arena.FOB made it snow in Florida!!!! It was magical, the magic of FOB. All the lights and special effects were so good! Then for the cherry on top of the whole experience, I managed to get a guitar pick (after some shameless begging hahahaha). :D Yep, great concert, great band, can't wait for the next time!!! "
Fall Out Boy,"The last show of the Save Rock and Roll era was just as amazing as the rest (if not better)! It was the only Monumentour show without Paramore, so I got to see more of just Fall Out Boy, which was great as I'm not a huge Paramore fan. After a very talented opening by New Politics, Fall Out Boy played a selection of their best songs: some hits like ""thnks fr th mmrs"" and ""My Songs Know What You Did in the Dark"", and also variety from each album, including less popular ones, which is really unusual compared to a lot of bands, who often play songs only fr the newest album. One thing that really made this show memorable were Pete's tear-inducing speeches throughout the show. He is an amazing speaker as well as lyricist and bassist for the band! Patrick's Elton John impression in Save Rock and Roll was hilarious (but also very accurate). And   when it came to their last song, they ended with what seems to be a tradition-- ""Saturday"". It's a song from their first official album about the band and their rise to fame, with lyrics like ""me and Pete..."", which really captured the feel of the band and and gave us hope that there might be another album coming soon... After that, the crowd started chanting ""Centuries"" (which is their new single) in hope that they would play it, but they didn't. All in all, it was an absolutely amazing concert and all I want is to go back and do it again! "
Fall Out Boy,"Fall Out Boy is my second favorite band. I grew up listening to their music. I'm 15, and I've been a fan for 8 years. After 8 years of waiting to see them live, I finally got to see them live at the Boys Of Zummer tour in Chicago with Wiz Khalifa, Hoodie Allen, MAX, and DJ Drama. The concert was great, but there was a lot of people, teenagers, smoking pot and passing joints. Luckily it was an outdoor venue so the smoke aired out easier but it smelled so bad of smoke, especially when Wiz was playing. People kept shoving my friend and I around because they were high and wasted. They were overall obnoxious. When Fall Out Boy took the stage, it started pouring down rain, which was fine because we were all hot and humid and it was in general just a lot of fun. People who were smoking left because Wiz was done with his set, which was nice so we could all actually breathe. I was more than amazed over FOB's set. The only thing is was that it seemed way too short. Before I knew it, it was all over! I guess I was having too much fun. But to anyone who attended the Boys of Zummer tour, don't you feel like Wiz Khalifa played longer than Fall Out Boy? I feel like they did. Anyway, great show despite the things I mentioned before and it was a dream come true for me :) I'd recommend taking all your friends/family to a FOB show because you'd all have a blast. There's my review! Thanks! X "
Fall Out Boy,"Really great gig. The O2 was overpriced as always and badly organised. We missed the very first support band but against the current were pretty energetic and fun. Fall Out Boy, burst onto the stage with a lot of energy and pyrotechnics. I did however feel a little disengaged with them, but I think that is just what you get from stadium shows. The crowd was unusual to me as there wasnt a whole lot of ""rock"" fans so not the normal hustle and bustle, moshing or jumping. Just a lot of people standing about and singing. It was disappointing to learn that Pete sings a lot less in person than I though he did. But generally a good gig, personally however I am glad that the ticket was a gift because if I had paid full price for that level of energy I would have been a bit annoyed. It was the end of the tour so I understand that its tiring af, so not truly upset. Really weird that for ""champion"" a song I had not yet heard that they had an entire montage about princess Dianna. Wrong generation there buddy. And to show ""driving"" and crash footage just seemed a little messed up. I dont know. And to follow that with a song with the words crash in it, again, seemed weird. Overall, interesting show, I would see them again but perhaps only at a festival. Little lacking in energy but hey, they still came all this way to play. "
Fall Out Boy,"The first time I saw Fallout Boy was when I was going on their Momentour with Paramore. Now , originally I had heard about them but I didn't want to try the music, but with the concert I was kinda forced. And I enjoyed every second of it! They earned themselves a brand new fan! Their breaks and the dramatic drop in beats and Patricks voice! The drumming was also memorable especially when they came out with a drumming battle from the middle of nowhere. I downloaded all the songs they played and more! Their lyrics are so meaningful and the pictures on the screens in the background when they were performing were very interesting. But they certainly didn't distract from the performance! Now I'm aching till they're back in town and the first thing I'm gonna do is buy a ticket! I'm very picky with my music but their words and the music caught my attention, it's also very catchy and I found myself singing aloud multiple times... I also loved the clothes they wore expecially Patrick's hat. I can't compare this concert to many cause I haven't been to many but I'm so glad I stayed and heard them, They were the absolute highlight of my summer and I recommend going to see them, even if you're new and didn't know any words to any songs (like me) you should go anyway you won't regret it. "
Fall Out Boy,"I am so late to this but I figured I might as well write. So, my mom and I got to the venue hella early (for no actual reason, I don't even know why. We're just used to GA, I guess) and we were just sitting around while people got in line for M&G. I was actually in the process of asking my mom to go to Zombie Burger and just chill there for a while when this radio DJ signaled us to come over. My mom told me to stay where I was, and after about a minute of talking to him, she actually squealed and signaled for me to get all of our stuff and come over. Turns out the station he DJs for held a contest to win free M&G, and there were a few no-shows, so he wanted to give them to us. Why? I have no idea. he had four tickets, so he told two other girls to come over and gave them wristbands, as well. At this point I was near tears and thanking the guy profusely. So yeah, I totally randomly got M&G for Fall Out Boy. I still have no idea how I was so lucky. It's kind of funny, too, because my mom wanted to stay home for a few more hours (we had a 3 hour drive to get to the venue) and I insisted we left because I always get really anxious if we're not super early to a concert (again, it's because of how many GA shows I've been too). TL;DR, always show up to concerts early, kids. "
